Country,Theme,Name,MinShips
germany,Battles,Teutoburg,0
germany,Battles,Dogger Bank,0
germany,Mountains,Zugspitze,0
germany,Mountains,Watzmann,0
germany,Mountains,Brocken,0
germany,Mountains,Feldberg,0
germany,Mountains,Fichtelberg,0
germany,Mountains,Großer Arber,0
germany,Mountains,Erbeskopf,0
germany,Mountains,Rhön,0
germany,Mountains,Taunus,0
germany,Mountains,Eifel,0
germany,Mountains,Sauerland,0
germany,Mountains,Harz,0
germany,Mountains,Schwarzwald,0
germany,Mountains,Bayerische Alpen,0
germany,Birds,Amsel,0
germany,Birds,Star,0
germany,Birds,Schwalbe,0
germany,Birds,Kohlmeise,0
germany,Birds,Blaumeise,0
germany,Birds,Kleiber,0
germany,Birds,Eisvogel,0
germany,Birds,Schwarzspecht,0
germany,Birds,Kuckuck,0
germany,Birds,Uhu,0
germany,Birds,Waldkauz,0
germany,Birds,Mäusebussard,0
germany,Birds,Habicht,0
germany,Birds,Sperber,0
germany,Birds,Rotmilan,0
germany,Birds,Schwarzmilan,0
germany,Birds,Fischadler,0
germany,Birds,Seeadler,0
germany,Birds,Steinadler,0
germany,Birds,Wespenbussard,0
germany,Birds,Turmfalke,0
germany,Birds,Wanderfalke,0
germany,Birds,Baumfalke,0
germany,Birds,Kranich,0
germany,Birds,Weißstorch,0
germany,Birds,Silberreiher,0
germany,Birds,Kormoran,0
germany,Birds,Rabe,0
germany,Birds,Dohle,0
germany,Birds,Elster,0
germany,Birds,Eichelhäher,0
germany,Birds,Pirol,0
germany,Birds,Rotkehlchen,0
germany,Birds,Zaunkönig,0
germany,Birds,Buchfink,0
germany,Birds,Stieglitz,0
germany,Birds,Gimpel,0
germany,Birds,Möwe,0
germany,Birds,Seeschwalbe,0
germany,Birds,Haubentaucher,0
germany,Birds,Krickente,0
germany,Birds,Reiherente,0
germany,Birds,Austernfischer,0
germany,Birds,Kiebitz,0
germany,Birds,Brachvogel,0
germany,Birds,Bekassine,0
germany,Birds,Waldschnepfe,0
germany,Birds,Eiderente,0
germany,Birds,Gänsesäger,0
germany,Birds,Wachtel,0
germany,Birds,Rebhuhn,0
germany,Birds,Fasan,0
germany,Birds,Wasseramsel,0
germany,Lakes,Bodensee,0
germany,Lakes,Chiemsee,0
germany,Lakes,Ammersee,0
germany,Lakes,Starnberger See,0
germany,Lakes,Tegernsee,0
germany,Lakes,Schliersee,0
germany,Lakes,Königssee,0
germany,Lakes,Titisee,0
germany,Lakes,Schluchsee,0
germany,Lakes,Müritz,0
germany,Lakes,Schweriner See,0
germany,Lakes,Plauer See,0
germany,Lakes,Kummerower See,0
germany,Lakes,Tollensesee,0
germany,Lakes,Großer Plöner See,0
germany,Lakes,Selenter See,0
germany,Lakes,Schaalsee,0
germany,Lakes,Ratzeburger See,0
germany,Lakes,Alster,0
germany,Lakes,Arendsee,0
germany,Streams,Würm,0
germany,Streams,Amper,0
germany,Streams,Loisach,0
germany,Streams,Mangfall,0
germany,Streams,Leitzach,0
germany,Streams,Schlierach,0
germany,Streams,Weißach,0
germany,Streams,Gaißach,0
germany,Streams,Walchen,0
germany,Streams,Kanker,0
germany,Streams,Murach,0
germany,Streams,Vils,0
germany,Streams,Regen,0
germany,Streams,Schwarzach,0
germany,Streams,Laber,0
germany,Streams,Laaber,0
germany,Streams,Paar,0
germany,Streams,Sempt,0
germany,Streams,Strogen,0
germany,Streams,Isenach,0
germany,Towns,Bamberg,0
germany,Towns,Dinkelsbühl,0
germany,Towns,Freising,0
germany,Towns,Goslar,0
germany,Towns,Hameln,0
germany,Towns,Höchstädt,0
germany,Towns,Landsberg,0
germany,Towns,Meissen,0
germany,Towns,Merseburg,0
germany,Towns,Miltenberg,0
germany,Towns,Murnau,0
germany,Towns,Naumburg,0
germany,Towns,Nördlingen,0
germany,Towns,Paderborn,0
germany,Towns,Passau,0
germany,Towns,Quedlinburg,0
germany,Towns,Rothenburg,0
germany,Towns,Schwäbisch Hall,0
germany,Towns,Soest,0
germany,Towns,Stralsund,0
germany,Towns,Tangermünde,0
germany,Towns,Tübingen,0
germany,Towns,Wasserburg,0
germany,Towns,Wittenberg,0
germany,Towns,Xanten,0
# USA
usa,Heroes,Washington,0
usa,Heroes,Lincoln,0
usa,Heroes,Grant,0
usa,Heroes,Roosevelt,0
usa,Heroes,Eisenhower,0
usa,Heroes,Dewey,0
usa,Heroes,Farragut,0
usa,Heroes,Porter,0
usa,Heroes,Mahan,0
usa,Heroes,Sims,0
usa,Heroes,Nimitz,0
usa,Heroes,Halsey,0
usa,Heroes,MacArthur,0
usa,Heroes,Pershing,0
usa,Heroes,Jones,0
usa,Heroes,Perry,0
usa,Heroes,Decatur,0
usa,Heroes,Hull,0
usa,Heroes,Lawrence,0
usa,Heroes,Sampson,0
usa,Heroes,Schley,0
usa,Heroes,Jackson,0
usa,Heroes,Lee,0
usa,Heroes,Sherman,0
usa,Heroes,Sheridan,0
usa,Cities,New York,0
usa,Cities,Boston,0
usa,Cities,Philadelphia,0
usa,Cities,Baltimore,0
usa,Cities,San Francisco,0
usa,Cities,Los Angeles,0
usa,Cities,Chicago,0
usa,Cities,Seattle,0
usa,Cities,Portland,0
usa,Cities,Norfolk,0
usa,Cities,Charleston,0
usa,Cities,Savannah,0
usa,Cities,New Orleans,0
usa,Cities,Mobile,0
usa,Cities,Houston,0
usa,Cities,San Diego,0
usa,Cities,Miami,0
usa,Cities,Tampa,0
usa,Cities,Detroit,0
usa,Cities,Cleveland,0
usa,Cities,Pittsburgh,0
usa,Cities,St Louis,0
usa,Cities,Minneapolis,0
usa,Cities,Denver,0
usa,Cities,Phoenix,0
usa,States,Virginia,0
usa,States,Texas,0
usa,States,California,0
usa,States,Arizona,0
usa,States,Montana,0
usa,States,Nevada,0
usa,States,Oregon,0
usa,States,Washington,0
usa,States,Idaho,0
usa,States,Wyoming,0
usa,States,Colorado,0
usa,States,New Mexico,0
usa,States,Utah,0
usa,States,Alaska,0
usa,States,Hawaii,0
usa,States,Oklahoma,0
usa,States,Kansas,0
usa,States,Nebraska,0
usa,States,South Dakota,0
usa,States,North Dakota,0
usa,States,Minnesota,0
usa,States,Wisconsin,0
usa,States,Michigan,0
usa,States,Illinois,0
usa,States,Indiana,0
usa,States,Ohio,0
usa,States,Iowa,0
usa,States,Missouri,0
usa,States,Arkansas,0
usa,States,Louisiana,0
usa,States,Mississippi,0
usa,States,Alabama,0
usa,States,Tennessee,0
usa,States,Kentucky,0
usa,States,Georgia,0
usa,States,Florida,0
usa,States,South Carolina,0
usa,States,North Carolina,0
usa,States,West Virginia,0
usa,States,Pennsylvania,0
usa,States,New York,0
usa,States,Vermont,0
usa,States,New Hampshire,0
usa,States,Maine,0
usa,States,Massachusetts,0
usa,States,Rhode Island,0
usa,States,Connecticut,0
usa,States,New Jersey,0
usa,States,Delaware,0
usa,States,Maryland,0
usa,Rivers,Mississippi,0
usa,Rivers,Missouri,0
usa,Rivers,Ohio,0
usa,Rivers,Colorado,0
usa,Rivers,Columbia,0
usa,Rivers,Rio Grande,0
usa,Rivers,Arkansas,0
usa,Rivers,Red River,0
usa,Rivers,Snake,0
usa,Rivers,Tennessee,0
usa,Rivers,Cumberland,0
usa,Rivers,Platte,0
usa,Rivers,Yellowstone,0
usa,Rivers,Hudson,0
usa,Rivers,Delaware,0
usa,Rivers,Potomac,0
usa,Rivers,Susquehanna,0
usa,Rivers,James,0
usa,Rivers,Roanoke,0
usa,Rivers,Savannah,0
usa,Rivers,Alabama,0
usa,Rivers,Sacramento,0
usa,Rivers,Willamette,0
usa,Rivers,Yukon,0
usa,Battles,Yorktown,0
usa,Battles,Gettysburg,0
usa,Battles,Midway,0
usa,Battles,Saratoga,0
usa,Battles,Antietam,0
usa,Battles,Shiloh,0
usa,Battles,Vicksburg,0
usa,Battles,Bunker Hill,0
usa,Battles,Trenton,0
usa,Battles,Princeton,0
usa,Battles,New Orleans,0
usa,Battles,Manila Bay,0
usa,Battles,Santiago,0
usa,Battles,Chancellorsville,0
usa,Birds,Bald Eagle,0
usa,Birds,Osprey,0
usa,Birds,Condor,0
usa,Birds,Peregrine,0
usa,Birds,Prairie Falcon,0
usa,Birds,Kestrel,0
usa,Birds,Merlin,0
usa,Birds,Cooper,0
usa,Birds,Red-tail,0
usa,Birds,Harrier,0
usa,Birds,Golden Eagle,0
usa,Birds,Raven,0
usa,Birds,Mockingbird,0
usa,Birds,Cardinal,0
usa,Birds,Bluebird,0
usa,Birds,Oriole,0
usa,Birds,Tanager,0
usa,Birds,Bunting,0
usa,Birds,Pelican,0
usa,Birds,Frigatebird,0
usa,Birds,Anhinga,0
usa,Birds,Heron,0
usa,Birds,Egret,0
usa,Birds,Ibis,0
usa,Birds,Spoonbill,0
usa,Birds,Trumpeter,0
usa,Birds,Canvasback,0
usa,Birds,Bufflehead,0
usa,Birds,Loon,0
usa,Birds,Sandhill,0
usa,Birds,Whooping Crane,0
usa,Birds,Killdeer,0
usa,Birds,Snipe,0
usa,Birds,Curlew,0
usa,Birds,Godwit,0
usa,Birds,Dowitcher,0
usa,Birds,Dunlin,0
usa,Birds,Willet,0
usa,Birds,Puffin,0
usa,Birds,Murre,0
usa,Birds,Albatross,0
usa,Birds,Petrel,0
usa,Birds,Tern,0
usa,Birds,Skimmer,0
usa,Birds,Pintail,0
usa,Birds,Mallard,0
usa,Birds,Teal,0
usa,Birds,Wigeon,0
usa,Birds,Merganser,0
usa,Birds,Roadrunner,0
usa,Birds,Nighthawk,0
usa,Birds,Purple Martin,0
usa,Lakes,Superior,0
usa,Lakes,Michigan,0
usa,Lakes,Huron,0
usa,Lakes,Erie,0
usa,Lakes,Ontario,0
usa,Lakes,Champlain,0
usa,Lakes,Flathead,0
usa,Lakes,Crater,0
usa,Lakes,Tahoe,0
usa,Lakes,Okeechobee,0
usa,Lakes,Pontchartrain,0
usa,Lakes,Winnebago,0
usa,Lakes,Mead,0
usa,Lakes,Powell,0
usa,Lakes,Shasta,0
usa,Lakes,Travis,0
usa,Lakes,Lanier,0
usa,Lakes,Hartwell,0
usa,Lakes,Ouachita,0
usa,Lakes,Cumberland,0
usa,Streams,Brandywine,0
usa,Streams,Antietam,0
usa,Streams,Kanawha,0
usa,Streams,Wabash,0
usa,Streams,Tippecanoe,0
usa,Streams,Muskingum,0
usa,Streams,Scioto,0
usa,Streams,Olentangy,0
usa,Streams,Cuyahoga,0
usa,Streams,Chagrin,0
usa,Streams,Huron,0
usa,Streams,Raisin,0
usa,Streams,Kalamazoo,0
usa,Streams,Clinton,0
usa,Streams,Rouge,0
usa,Streams,Saline,0
usa,Streams,Stony,0
usa,Streams,Rocky,0
usa,Streams,Shenandoah,0
usa,Streams,Rappahannock,0
usa,Mountains,Denali,0
usa,Mountains,Whitney,0
usa,Mountains,Elbert,0
usa,Mountains,Rainier,0
usa,Mountains,Shasta,0
usa,Mountains,Hood,0
usa,Mountains,Baker,0
usa,Mountains,Olympus,0
usa,Mountains,Granite Peak,0
usa,Mountains,Borah Peak,0
usa,Mountains,Kings Peak,0
usa,Mountains,Wheeler Peak,0
usa,Mountains,Gannett Peak,0
usa,Mountains,Cloud Peak,0
usa,Mountains,Fremont Peak,0
usa,Mountains,Harney Peak,0
usa,Mountains,Humphreys Peak,0
usa,Mountains,Pikes Peak,0
usa,Mountains,Blanca Peak,0
usa,Mountains,Uncompahgre,0
usa,Mountains,Castle Peak,0
usa,Mountains,Maroon Bells,0
usa,Mountains,Longs Peak,0
usa,Mountains,Grand Teton,0
usa,Mountains,Guadalupe Peak,0
usa,Towns,Abilene,0
usa,Towns,Bozeman,0
usa,Towns,Brattleboro,0
usa,Towns,Burlington,0
usa,Towns,Carlisle,0
usa,Towns,Cooperstown,0
usa,Towns,Deadwood,0
usa,Towns,Dodge City,0
usa,Towns,Ellsworth,0
usa,Towns,Eureka,0
usa,Towns,Galena,0
usa,Towns,Georgetown,0
usa,Towns,Hannibal,0
usa,Towns,Independence,0
usa,Towns,Laramie,0
usa,Towns,Lexington,0
usa,Towns,Natchez,0
usa,Towns,Natchitoches,0
usa,Towns,Newburyport,0
usa,Towns,Princeton,0
usa,Towns,Rutland,0
usa,Towns,Saratoga,0
usa,Towns,Taos,0
usa,Towns,Tombstone,0
usa,Towns,Williamsburg,0
# Russia
russia,Heroes,Peter the Great,0
russia,Heroes,Catherine the Great,0
russia,Heroes,Suvorov,0
russia,Heroes,Kutuzov,0
russia,Heroes,Zhukov,0
russia,Heroes,Nakhimov,0
russia,Heroes,Ushakov,0
russia,Heroes,Makarov,0
russia,Heroes,Kolchak,0
russia,Heroes,Bagration,0
russia,Heroes,Barclay de Tolly,0
russia,Heroes,Kornilov,0
russia,Heroes,Potemkin,0
russia,Heroes,Rumyantsev,0
russia,Heroes,Alexander Nevsky,0
russia,Heroes,Dmitry Donskoy,0
russia,Cities,Moscow,0
russia,Cities,Petersburg,0
russia,Cities,Sevastopol,0
russia,Cities,Vladivostok,0
russia,Cities,Archangel,0
russia,Cities,Murmansk,0
russia,Cities,Odessa,0
russia,Cities,Kiev,0
russia,Cities,Minsk,0
russia,Cities,Riga,0
russia,Cities,Tallinn,0
russia,Cities,Kazan,0
russia,Cities,Volgograd,0
russia,Cities,Rostov,0
russia,Cities,Novorossiysk,0
russia,Cities,Astrakhan,0
russia,Cities,Kronstadt,0
russia,Cities,Smolensk,0
russia,Cities,Novgorod,0
russia,Cities,Pskov,0
russia,Cities,Tula,0
russia,Cities,Yaroslavl,0
russia,Rivers,Volga,0
russia,Rivers,Don,0
russia,Rivers,Dnieper,0
russia,Rivers,Ob,0
russia,Rivers,Lena,0
russia,Rivers,Yenisei,0
russia,Rivers,Amur,0
russia,Rivers,Ural,0
russia,Rivers,Dvina,0
russia,Rivers,Neva,0
russia,Rivers,Moskva,0
russia,Rivers,Oka,0
russia,Rivers,Kama,0
russia,Rivers,Angara,0
russia,Rivers,Pechora,0
russia,Battles,Borodino,0
russia,Battles,Poltava,0
russia,Battles,Stalingrad,0
russia,Battles,Kursk,0
russia,Battles,Tsushima,0
russia,Battles,Sinope,0
russia,Battles,Gangut,0
russia,Battles,Chesma,0
russia,Battles,Kulikovo,0
russia,Battles,Ice,0
russia,Battles,Narva,0
russia,Mountains,Elbrus,0
russia,Mountains,Dykh-Tau,0
russia,Mountains,Shkhara,0
russia,Mountains,Kazbek,0
russia,Mountains,Ushba,0
russia,Mountains,Ural,0
russia,Mountains,Narodnaya,0
russia,Mountains,Payer,0
russia,Mountains,Caucasus,0
russia,Mountains,Altai,0
russia,Mountains,Sayans,0
russia,Mountains,Klyuchevskaya,0
russia,Mountains,Beluha,0
russia,Birds,Berkut,0
russia,Birds,Orel,0
russia,Birds,Sokol,0
russia,Birds,Krechet,0
russia,Birds,Yastreb,0
russia,Birds,Korshun,0
russia,Birds,Filin,0
russia,Birds,Sova,0
russia,Birds,Zhuravl,0
russia,Birds,Lastochka,0
russia,Birds,Voron,0
russia,Birds,Soroka,0
russia,Birds,Soyka,0
russia,Birds,Skvorets,0
russia,Birds,Solovey,0
russia,Birds,Snegir,0
russia,Birds,Shchegol,0
russia,Birds,Chayka,0
russia,Birds,Krachka,0
russia,Birds,Gaga,0
russia,Birds,Lebed,0
russia,Birds,Gus,0
russia,Birds,Kulik,0
russia,Birds,Bekas,0
russia,Birds,Drozd,0
russia,Birds,Teterev,0
russia,Birds,Gluhar,0
russia,Birds,Ryabchik,0
russia,Birds,Zhavoronok,0
russia,Birds,Lyska,0
russia,Birds,Gagara,0
russia,Birds,Kryakva,0
russia,Birds,Utka,0
russia,Birds,Orlan,0
russia,Birds,Strizh,0
russia,Birds,Drofa,0
russia,Birds,Strepet,0
russia,Birds,Syp,0
russia,Birds,Neophron,0
russia,Birds,Perepel,0
russia,Birds,Korostel,0
russia,Lakes,Baikal,0
russia,Lakes,Ladoga,0
russia,Lakes,Onega,0
russia,Lakes,Chudskoe,0
russia,Lakes,Pskovskoe,0
russia,Lakes,Beloye,0
russia,Lakes,Ilmen,0
russia,Lakes,Seliger,0
russia,Lakes,Imandra,0
russia,Lakes,Lovozero,0
russia,Lakes,Umbozero,0
russia,Lakes,Vygozero,0
russia,Lakes,Segozero,0
russia,Lakes,Topozero,0
russia,Lakes,Pyaozero,0
russia,Lakes,Kovdozero,0
russia,Lakes,Kenozero,0
russia,Lakes,Vozhe,0
russia,Lakes,Kubenskoye,0
russia,Lakes,Lacha,0
russia,Streams,Shodnya,0
russia,Streams,Setun,0
russia,Streams,Presnya,0
russia,Streams,Nakhabinka,0
russia,Streams,Goretovka,0
russia,Streams,Skhodnya,0
russia,Streams,Khimka,0
russia,Streams,Neglinnaya,0
russia,Streams,Yauza,0
russia,Streams,Nara,0
russia,Streams,Protva,0
russia,Streams,Lopasnya,0
russia,Streams,Pakhra,0
russia,Streams,Osetr,0
russia,Streams,Trostna,0
russia,Streams,Mozhayka,0
russia,Streams,Istra,0
russia,Streams,Ruza,0
russia,Streams,Bystraya,0
russia,Streams,Rybnitsa,0
russia,Towns,Torzhok,0
russia,Towns,Uglich,0
russia,Towns,Pereslavl,0
russia,Towns,Aleksandrov,0
russia,Towns,Kasimov,0
russia,Towns,Serpukhov,0
russia,Towns,Zvenigorod,0
russia,Towns,Borovsk,0
russia,Towns,Mozhaisk,0
russia,Towns,Vereya,0
russia,Towns,Dmitrov,0
russia,Towns,Kimry,0
russia,Towns,Ostashkov,0
russia,Towns,Porkhov,0
russia,Towns,Gdov,0
russia,Towns,Staraya Russa,0
russia,Towns,Borovichi,0
russia,Towns,Tikhvin,0
russia,Towns,Shlisselburg,0
russia,Towns,Tutaev,0
russia,Towns,Myshkin,0
russia,Towns,Kalyazin,0
russia,Towns,Kashin,0
russia,Towns,Volokolamsk,0
russia,Towns,Rzhev,0
# Italy
italy,Heroes,Caesar,0
italy,Heroes,Augustus,0
italy,Heroes,Garibaldi,0
italy,Heroes,Cavour,0
italy,Heroes,Mazzini,0
italy,Heroes,Victor Emmanuel,0
italy,Heroes,Scipio,0
italy,Heroes,Pompey,0
italy,Heroes,Marcellus,0
italy,Heroes,Fabius,0
italy,Heroes,Camillus,0
italy,Heroes,Trajan,0
italy,Heroes,Hadrian,0
italy,Heroes,Marcus Aurelius,0
italy,Heroes,Constantine,0
italy,Heroes,Belisarius,0
italy,Heroes,Narses,0
italy,Cities,Rome,0
italy,Cities,Venice,0
italy,Cities,Genoa,0
italy,Cities,Naples,0
italy,Cities,Milan,0
italy,Cities,Turin,0
italy,Cities,Florence,0
italy,Cities,Palermo,0
italy,Cities,Messina,0
italy,Cities,Taranto,0
italy,Cities,La Spezia,0
italy,Cities,Trieste,0
italy,Cities,Ancona,0
italy,Cities,Pisa,0
italy,Cities,Livorno,0
italy,Cities,Bari,0
italy,Cities,Cagliari,0
italy,Cities,Bologna,0
italy,Cities,Verona,0
italy,Cities,Padua,0
italy,Cities,Ravenna,0
italy,Cities,Salerno,0
italy,Regions,Tuscany,0
italy,Regions,Lombardy,0
italy,Regions,Sicily,0
italy,Regions,Sardinia,0
italy,Regions,Venetia,0
italy,Regions,Piedmont,0
italy,Regions,Liguria,0
italy,Regions,Campania,0
italy,Regions,Calabria,0
italy,Regions,Apulia,0
italy,Regions,Latium,0
italy,Regions,Umbria,0
italy,Regions,Emilia,0
italy,Regions,Marche,0
italy,Rivers,Po,0
italy,Rivers,Adige,0
italy,Rivers,Tiber,0
italy,Rivers,Arno,0
italy,Rivers,Piave,0
italy,Rivers,Tagliamento,0
italy,Rivers,Isonzo,0
italy,Rivers,Reno,0
italy,Battles,Zama,0
italy,Battles,Cannae,0
italy,Battles,Alesia,0
italy,Battles,Pharsalus,0
italy,Battles,Actium,0
italy,Battles,Lepanto,0
italy,Battles,Lissa,0
italy,Battles,Solferino,0
italy,Battles,Magenta,0
italy,Mountains,Gran Sasso,0
italy,Mountains,Cervino,0
italy,Mountains,Monte Rosa,0
italy,Mountains,Dolomiti,0
italy,Mountains,Stelvio,0
italy,Mountains,Apennino,0
italy,Mountains,Etna,0
italy,Mountains,Vesuvio,0
italy,Mountains,Stromboli,0
italy,Mountains,Pollino,0
italy,Mountains,Aspromonte,0
italy,Mountains,Majella,0
italy,Birds,Rondine,0
italy,Birds,Rondone,0
italy,Birds,Merlo,0
italy,Birds,Tordo,0
italy,Birds,Pettirosso,0
italy,Birds,Fringuello,0
italy,Birds,Cardellino,0
italy,Birds,Rigogolo,0
italy,Birds,Cuculo,0
italy,Birds,Upupa,0
italy,Birds,Martin Pescatore,0
italy,Birds,Gruccione,0
italy,Birds,Ghiandaia,0
italy,Birds,Gazza,0
italy,Birds,Corvo,0
italy,Birds,Falco,0
italy,Birds,Aquila,0
italy,Birds,Sparviero,0
italy,Birds,Poiana,0
italy,Birds,Nibbio,0
italy,Birds,Astore,0
italy,Birds,Gheppio,0
italy,Birds,Allocco,0
italy,Birds,Civetta,0
italy,Birds,Barbagianni,0
italy,Birds,Airone,0
italy,Birds,Cicogna,0
italy,Birds,Gabbiano,0
italy,Birds,Sterna,0
italy,Birds,Cormorano,0
italy,Birds,Pellicano,0
italy,Birds,Germano,0
italy,Birds,Alzavola,0
italy,Birds,Moriglione,0
italy,Birds,Svasso,0
italy,Birds,Folaga,0
italy,Birds,Beccaccia,0
italy,Birds,Beccaccino,0
italy,Birds,Chiurlo,0
italy,Birds,Totano,0
italy,Birds,Piviere,0
italy,Birds,Allodola,0
italy,Birds,Capinera,0
italy,Birds,Saltimpalo,0
italy,Birds,Codirosso,0
italy,Birds,Culbianco,0
italy,Birds,Passero,0
italy,Lakes,Garda,0
italy,Lakes,Maggiore,0
italy,Lakes,Como,0
italy,Lakes,Trasimeno,0
italy,Lakes,Bolsena,0
italy,Lakes,Bracciano,0
italy,Lakes,Vico,0
italy,Lakes,Lugano,0
italy,Lakes,Varese,0
italy,Lakes,Orta,0
italy,Lakes,Iseo,0
italy,Lakes,Idro,0
italy,Lakes,Ledro,0
italy,Lakes,Toblino,0
italy,Lakes,Caldonazzo,0
italy,Lakes,Levico,0
italy,Lakes,Scanno,0
italy,Lakes,Nemi,0
italy,Lakes,Albano,0
italy,Lakes,Martignano,0
italy,Streams,Lima,0
italy,Streams,Pescia,0
italy,Streams,Bisenzio,0
italy,Streams,Mugnone,0
italy,Streams,Ema,0
italy,Streams,Arbia,0
italy,Streams,Ombrone,0
italy,Streams,Farma,0
italy,Streams,Merse,0
italy,Streams,Cecina,0
italy,Streams,Cornia,0
italy,Streams,Pecora,0
italy,Streams,Bruna,0
italy,Streams,Albegna,0
italy,Streams,Fiora,0
italy,Streams,Marta,0
italy,Streams,Mignone,0
italy,Streams,Arrone,0
italy,Streams,Trasubbie,0
italy,Streams,Palombina,0
italy,Towns,Alberobello,0
italy,Towns,Amalfi,0
italy,Towns,Anacapri,0
italy,Towns,Anagni,0
italy,Towns,Ascoli Piceno,0
italy,Towns,Bevagna,0
italy,Towns,Bosa,0
italy,Towns,Cortona,0
italy,Towns,Erice,0
italy,Towns,Gubbio,0
italy,Towns,Lovere,0
italy,Towns,Lucignano,0
italy,Towns,Matera,0
italy,Towns,Montefalco,0
italy,Towns,Montepulciano,0
italy,Towns,Monteriggioni,0
italy,Towns,Orvieto,0
italy,Towns,Ostuni,0
italy,Towns,Pitigliano,0
italy,Towns,Positano,0
italy,Towns,Ravello,0
italy,Towns,San Gimignano,0
italy,Towns,Sirmione,0
italy,Towns,Spoleto,0
italy,Towns,Urbino,0
# Japan
japan,Heroes,Togo,0
japan,Heroes,Yamamoto,0
japan,Heroes,Takeda Shingen,0
japan,Heroes,Oda Nobunaga,0
japan,Heroes,Tokugawa Ieyasu,0
japan,Heroes,Toyotomi Hideyoshi,0
japan,Heroes,Date Masamune,0
japan,Heroes,Uesugi Kenshin,0
japan,Heroes,Minamoto Yoritomo,0
japan,Heroes,Kusunoki Masashige,0
japan,Heroes,Saigo Takamori,0
japan,Heroes,Nogi,0
japan,Heroes,Oyama,0
japan,Heroes,Kuroki,0
japan,Heroes,Kamimura,0
japan,Cities,Tokyo,0
japan,Cities,Kyoto,0
japan,Cities,Osaka,0
japan,Cities,Nagasaki,0
japan,Cities,Hiroshima,0
japan,Cities,Yokohama,0
japan,Cities,Kobe,0
japan,Cities,Nagoya,0
japan,Cities,Kure,0
japan,Cities,Sasebo,0
japan,Cities,Yokosuka,0
japan,Cities,Fukuoka,0
japan,Cities,Sendai,0
japan,Cities,Sapporo,0
japan,Cities,Kagoshima,0
japan,Cities,Niigata,0
japan,Cities,Kumamoto,0
japan,Provinces,Yamato,0
japan,Provinces,Musashi,0
japan,Provinces,Kaga,0
japan,Provinces,Mutsu,0
japan,Provinces,Shinano,0
japan,Provinces,Hizen,0
japan,Provinces,Settsu,0
japan,Provinces,Owari,0
japan,Provinces,Ise,0
japan,Provinces,Suruga,0
japan,Provinces,Echigo,0
japan,Provinces,Tosa,0
japan,Provinces,Satsuma,0
japan,Provinces,Choshu,0
japan,Provinces,Aki,0
japan,Provinces,Bungo,0
japan,Provinces,Hyuga,0
japan,Mountains,Fuji,0
japan,Mountains,Hiei,0
japan,Mountains,Kongo,0
japan,Mountains,Kirishima,0
japan,Mountains,Haruna,0
japan,Mountains,Asama,0
japan,Mountains,Yari,0
japan,Mountains,Hotaka,0
japan,Mountains,Tateyama,0
japan,Mountains,Hakusan,0
japan,Mountains,Aso,0
japan,Mountains,Daisen,0
japan,Battles,Tsushima,0
japan,Battles,Sekigahara,0
japan,Battles,Nagashino,0
japan,Battles,Kawanakajima,0
japan,Battles,Dan-no-ura,0
japan,Battles,Okehazama,0
japan,Battles,Shiroyama,0
japan,Birds,Tsuru,0
japan,Birds,Hayabusa,0
japan,Birds,Taka,0
japan,Birds,Washi,0
japan,Birds,Karasu,0
japan,Birds,Tsubame,0
japan,Birds,Suzume,0
japan,Birds,Uguisu,0
japan,Birds,Kawasemi,0
japan,Birds,Fukurō,0
japan,Birds,Kiji,0
japan,Birds,Sagi,0
japan,Birds,Tobi,0
japan,Birds,Kamome,0
japan,Birds,Shigi,0
japan,Birds,Toki,0
japan,Birds,Hototogisu,0
japan,Birds,Umineko,0
japan,Birds,Ajisashi,0
japan,Birds,Kibitaki,0
japan,Birds,Ruribitaki,0
japan,Birds,Shijūkara,0
japan,Birds,Yamagara,0
japan,Birds,Hiyodori,0
japan,Birds,Mozu,0
japan,Birds,Aogera,0
japan,Birds,Ōtaka,0
japan,Birds,Ōruri,0
japan,Birds,Aosagi,0
japan,Birds,Kosagi,0
japan,Birds,Goisagi,0
japan,Birds,Akashōbin,0
japan,Birds,Aobazuku,0
japan,Birds,Yamasemi,0
japan,Birds,Tancho,0
japan,Birds,Kumataka,0
japan,Birds,Ōjiro Washi,0
japan,Birds,Yama Dori,0
japan,Seas,Nihonkai,0
japan,Seas,Seto Naikai,0
japan,Seas,Taiheiyō,0
japan,Seas,Okhotsk Kai,0
japan,Seas,Higashi Shina Kai,0
japan,Seas,Tsugaru Kaikyō,0
japan,Seas,Kanmon,0
japan,Seas,Bungo,0
japan,Seas,Kii,0
japan,Seas,Sagami Nada,0
japan,Seas,Ise Wan,0
japan,Seas,Tokyo Wan,0
japan,Seas,Osaka Wan,0
japan,Seas,Suruga Wan,0
japan,Seas,Mutsu Wan,0
japan,Islands,Hokkaido,0
japan,Islands,Honshu,0
japan,Islands,Kyushu,0
japan,Islands,Shikoku,0
japan,Islands,Okinawa,0
japan,Islands,Tsushima,0
japan,Islands,Iki,0
japan,Islands,Sado,0
japan,Islands,Awaji,0
japan,Islands,Oshima,0
japan,Islands,Izu Oshima,0
japan,Islands,Miyajima,0
japan,Islands,Tokunoshima,0
japan,Islands,Iriomote,0
japan,Islands,Ishigaki,0
japan,Islands,Miyako,0
japan,Islands,Amami,0
japan,Islands,Tanegashima,0
japan,Islands,Yakushima,0
